"time" "AWP_SST_area" "WHWP_SST_area" "AWP_SST" "WHWP_SST" "TNA_SST" "NP_SST" "NWA_SST" "ENSO3.4_SST" "AMO_SST" "TNA_SSS" "AWP_SSS" "NP_SSS"
"1961-05-01" 124 252 300.021057610763 296.051661194263 298.148995939436 284.098314731275 278.349601870678 302.561242698727 288.525993496222 36.6094319921962 36.1142834111264 32.9712091955182
"1961-06-01" 125 254 300.622663317229 296.914229412468 298.978313211331 285.766100477026 281.195489226795 301.910134968005 289.834925570301 36.5685865584058 36.0242386466578 32.9529289669461
"1961-07-01" 269 423 301.498972681949 298.282538215482 299.449544865126 288.388120787258 283.909701237913 301.538797937838 291.206843854245 36.3961382627971 35.947054431313 32.8829730430843
"1961-08-01" 488 681 301.945177580181 299.047074173908 299.560602428752 290.002785905677 285.487181491539 301.917173457325 291.67230195106 36.4642981960614 35.7897931550678 32.8501911764319
"1961-09-01" 357 556 301.64694519043 299.273526686065 299.866380026505 290.000458674644 284.43525770844 301.895273595824 291.458530311546 36.4262084535363 35.945020494963 32.9449903383777
"1961-10-01" 267 422 300.144994474712 298.159388120483 299.927643751639 288.386175607963 282.241106752489 301.976100778221 290.582405912432 36.5473792847949 36.044650288632 33.0012168188396
"1961-11-01" 65 189 299.477226016396 297.432424449272 299.246583908963 286.562869196903 280.434821832375 302.211530986585 289.429053078581 36.5644704845808 36.2371492486251 32.9844936510026
"1961-12-01" 65 166 298.585984079461 296.525331624349 298.734285211178 284.453732163159 278.662032330622 302.17927069413 288.542740307642 36.5609234216005 36.2480325196919 32.9782776840488
"1962-01-01" 65 159 297.66104479338 295.445162693984 297.677412375669 283.739524676827 278.2360395838 301.897531036147 287.601026472416 36.566240364833 36.1713322087338 33.0297194966432
"1962-02-01" 65 167 297.344735075298 295.134653312008 297.215522363069 283.325062108079 277.466043190878 301.657799857003 287.033604604792 36.5274243944799 36.2434008347361 33.0545222470614
"1962-03-01" 74 168 297.812175068102 294.729903655798 297.159878386408 283.046449120365 277.36455986148 301.154525986291 287.024210519781 36.6192837264427 36.1431552083869 33.0245618994161
"1962-04-01" 119 213 298.283804642527 295.181650133198 297.309216411014 283.514835692954 277.437564662245 301.827850284433 287.335582561819 36.5487790678384 36.1538924167031 33.0188705766972
"1962-05-01" 200 306 298.800260844984 295.663259327168 298.803609161661 284.780704327484 278.466678306705 302.170073258249 288.488437046385 36.6973446232794 36.1962058217902 32.9348218547764
"1962-06-01" 218 365 300.772062442177 296.567880352825 299.221408538155 286.319209514763 279.656336424781 302.589232537979 289.383450873645 36.586776174348 36.157270230745 32.9531036079622
"1962-07-01" 394 545 301.995110602128 297.965075517512 299.79872517322 288.358199288794 282.775198514344 302.37616190516 290.938368856655 36.4632670845511 35.8822357780055 32.9406940403269
"1962-08-01" 594 759 302.674821552477 298.960318263047 300.332682019809 289.983771986827 285.25795095475 302.271347504809 291.775865869436 36.3758037791533 35.8656379699707 32.966892732712
"1962-09-01" 565 702 302.655178993627 299.084433419364 300.196215869626 290.241200916803 284.937818933706 302.266250036713 291.356624269053 36.4018974671741 36.0164976220382 32.9393148596212
"1962-10-01" 316 447 301.717071372584 298.652876375159 299.840456036176 288.297151783806 282.609833138888 302.459247216246 290.501589102231 36.3987551605967 36.102600820441 33.0205101373777
"1962-11-01" 76 170 299.573096827457 297.530936810759 299.346686932817 286.849764037884 280.550783001009 302.316790989467 289.319875075234 36.4760948378464 36.1451752311305 33.094458976986
"1962-12-01" 71 165 298.39795339484 296.749739998538 298.751272634218 284.786556161656 278.832427228083 302.302360190485 288.376814956896 36.4864162557265 36.1260895176938 33.012207192568
"1963-01-01" 65 159 297.359532888312 295.744495957563 297.652000507855 284.137944362254 277.539809180088 302.310778510302 287.382029166322 36.5789622022462 36.3837954671759 32.9746014577635
"1963-02-01" 65 159 296.795069162469 295.284986597178 297.245350232548 284.028240703627 277.241137144995 301.976353236607 287.016969150263 36.581046791154 36.2150730133057 32.9131548171415
"1963-03-01" 80 174 297.604007600483 295.28530393847 297.295669678948 283.692255681229 277.056430879186 302.099039235509 287.00883308403 36.4807474801797 36.3445311897679 32.9031046207865
"1963-04-01" 110 206 297.779278403834 295.563824213768 297.471577190923 283.761519449465 277.28252923684 302.419262649421 287.312352544471 36.4556831626815 36.3620141882645 32.8907370527783
"1963-05-01" 135 297 300.10603958933 296.719451987338 297.980164560492 284.926524350497 278.619156008861 302.405825048461 288.066962155499 36.5202986251026 36.2578797390586 32.8578319423037
"1963-06-01" 217 389 301.536558934262 297.401430796928 298.81568558754 286.390970511618 280.345854837386 302.331318159749 289.232370901732 36.4495635758065 36.2390949450041 32.7982425088708
"1963-07-01" 309 524 302.347071276213 298.595388565582 299.397764842506 288.524824050726 282.77457090284 302.381953189248 290.738496157674 36.479224945904 36.2734829551295 32.6351977296137
"1963-08-01" 565 780 302.993878495066 299.149279743636 299.49996001799 289.937127968961 284.202747157363 302.332210282634 291.404398342106 36.4779138216866 36.2505951530055 32.7844073135857
"1963-09-01" 639 848 302.927272435238 299.631276282486 299.811977483679 290.982230773217 283.356084979948 302.219545579494 291.000447787835 36.5440468294867 36.3372662192897 32.8408078214225
"1963-10-01" 434 623 301.696475701583 299.025315348307 299.728376674237 288.7652748323 281.471617151479 302.302309136642 290.181607525874 36.5302815369612 36.0996599097001 32.9448591868083
"1963-11-01" 224 370 299.874117881373 297.99536494041 300.029203785955 285.526579798355 279.515448648422 302.418781251836 289.378958612386 36.5714417432433 36.3296764574553 32.893006177684
"1963-12-01" 73 177 299.089526206569 297.036789334875 299.142499849024 284.763042544844 278.661802072994 302.507622281412 288.40432973441 36.6047807774728 36.374749394467 32.8818669896418
"1964-01-01" 65 159 296.827618086965 295.699544229313 298.369826483386 283.82531895171 277.213857682025 302.075458670021 287.65489655002 36.5457922159779 36.2664354826275 32.9656323801423
"1964-02-01" 65 159 295.968924271433 294.919265061982 297.361030934241 283.053291839549 277.674883357814 301.859866264171 286.974223863922 36.5509793356998 36.2673727537456 32.9386748540065
"1964-03-01" 70 164 296.931675961143 294.846911164368 297.504993350999 282.761009861581 277.357713668073 301.871523520104 287.13377480867 36.5065805152754 36.3348250338906 32.9751174287812
"1964-04-01" 91 199 298.246612388209 295.305602113892 297.480344877842 283.123631010799 277.304796812964 302.581861682404 287.459721892358 36.4969065571412 36.4436619005705 32.9642734021492
"1964-05-01" 118 236 300.18608735737 296.070907655054 298.037276605259 283.908569993862 278.543362852003 302.695373477792 288.38382144248 36.4902522530082 36.3365943908691 33.0102381002448
"1964-06-01" 263 401 301.521627004523 297.179463538345 298.900583289735 286.060834438647 280.526919380563 302.293063285656 289.634266304562 36.5537760175508 36.4078188444439 32.7933205688375
"1964-07-01" 259 425 302.104970671001 298.281627836682 299.253618239171 287.976315525238 283.464975575932 301.894398739463 290.786122953448 36.5342270849201 36.4006881713867 32.7814491265646
"1964-08-01" 603 759 302.389207699424 299.01016430498 299.940516176099 289.404265598278 285.139440817911 301.423259304878 291.546613876481 36.5239080193077 36.3975861398797 32.7546460893419
"1964-09-01" 548 699 302.269820685136 298.927587890625 300.225385705013 289.333882801568 283.886580170178 301.617518030611 291.292667317462 36.5378283235654 36.3689300336336 32.7546959714115
"1964-10-01" 283 408 300.587470446135 298.22367802834 299.69477274286 288.404515407176 281.886766027232 301.933016841573 290.265102679204 36.5375350812869 36.3886622981021 32.853736833158
"1964-11-01" 121 274 299.785223870528 297.744045750624 298.974210029066 286.508162060385 279.921327559674 302.226318933014 289.026649916112 36.5406892014324 36.4166458732203 32.9491205041484
"1964-12-01" 65 159 298.677567331414 296.434531698422 298.550308350823 284.640279792039 278.85093513864 302.235993292099 288.323691936082 36.5414232250159 36.3170670358758 32.9784614063219
"1965-01-01" 65 159 298.715467754163 295.912983132706 297.296546077788 283.309534784573 277.75511256984 302.00963632684 287.272814363631 36.5606588475844 36.1092434732538 32.9253748107708
"1965-02-01" 65 159 297.594171303197 295.191493193957 296.918585702008 282.923684950492 277.523072039495 302.097531942497 287.002391846687 36.5659997293964 36.1765354357268 32.8626007756981
"1965-03-01" 65 159 297.245242630808 295.085760539567 297.097505065652 283.192853987711 278.137677177054 302.023150738021 287.00395727244 36.4908678178613 36.2191345214844 32.856687213651
"1965-04-01" 114 225 298.996138241417 296.010434105283 297.449183604523 283.669336524571 277.943278703533 301.907016266557 287.401982708304 36.5459365999481 36.2667853505988 32.8735527620584
"1965-05-01" 134 247 299.671207789371 296.504655861368 297.875888101354 284.512931153153 278.847224876529 301.928303826124 288.297171976295 36.4575201212513 35.9763408058568 33.0093587619155
"1965-06-01" 154 260 300.603943995426 296.871656851217 299.020640845622 285.820481890272 280.391854958456 301.498974850303 289.567298162332 36.4173137324335 36.0555831306859 32.8923755095373
"1965-07-01" 268 438 301.40651277241 298.274359629106 299.278909478149 288.388239011243 283.949757560355 301.262702253528 290.998501159729 36.4153625205854 35.8208763122559 32.8270059335686
"1965-08-01" 435 606 301.959339503238 298.921734245456 299.538875354603 290.143301184102 285.740235125432 300.971821433619 291.639388113031 36.43022615189 35.9161238017835 32.8101080203333
"1965-09-01" 546 703 301.972375488281 299.219736610465 299.945865685633 289.743695007628 285.076703431176 301.391061137493 291.233745286832 36.5370784531259 35.8322352359169 32.8286492298689
"1965-10-01" 236 392 301.392002145868 298.775502232143 299.85392014887 288.365472290646 282.342423986216 301.766683879652 290.246615677418 36.5198194047259 35.9813371156391 32.8560238358986
"1965-11-01" 83 264 299.847219848633 298.249507732781 299.465126032856 286.671798781969 280.290894680336 302.130357269058 289.114033113386 36.4951691656519 36.0053577222322 32.9131320618081
"1965-12-01" 90 225 298.907616223787 297.252797527703 298.462288998165 284.611924052832 279.604036174837 301.781640877401 288.238236484739 36.5106493986644 36.008286546406 32.9173967225437
"1966-01-01" 69 189 298.369772660105 296.20994158894 297.817245967052 283.03092280905 277.611880192991 301.53997085686 287.49174025306 36.4952612039284 36.2529469339471 32.935216024345
"1966-02-01" 68 182 296.991590479801 295.186306617374 297.550809795031 282.844662693207 277.744816514312 301.919175915252 287.347403639441 36.5738446407821 36.1749388845343 33.029796125877
"1966-03-01" 100 243 297.315150371351 295.254222262636 297.651096758893 282.536936998763 278.072291139696 301.920311433032 287.339535242793 36.540830474838 36.2371909894441 33.0378402722613
"1966-04-01" 117 212 298.347068224455 295.580418011931 297.998317000138 283.318994575867 278.162271468366 302.213025602183 287.658426607099 36.544250940938 36.1477576807926 32.9537996130796
"1966-05-01" 165 313 299.794091315018 296.55290062314 298.464627452635 284.167168005189 279.356381150543 302.435836390445 288.421959803832 36.5271720247868 36.1516265066046 32.9619868485686
"1966-06-01" 130 287 300.383738306949 297.051712762742 299.243739325486 286.33514267651 281.451429148189 302.317376502474 289.740557314286 36.5672558732255 36.0297699978477 32.9172736084086
"1966-07-01" 203 369 301.49930259303 298.224445950255 299.481770668954 288.21871852084 284.474564849353 301.907367849709 290.992870491389 36.4652008613757 35.9513059314929 32.8459999312216
"1966-08-01" 459 632 302.366194875617 299.064184072066 299.775699764842 289.496504902247 286.545248938389 301.820376173894 291.766618514661 36.4008422371824 35.9256301076789 32.8610030786315
"1966-09-01" 544 712 302.538553177683 299.306204078311 300.01202280674 289.42157690956 285.544561417376 302.223872765563 291.483623843467 36.3436945901681 35.9077236376311 32.9230346489902
"1966-10-01" 464 570 301.412920500103 298.762563692469 299.967177007567 288.287753078277 282.62945394047 302.650284616571 290.487281736314 36.2964803239153 36.0572434877094 32.9861436530725
"1966-11-01" 104 198 299.126360762747 297.684572596128 299.694422577834 286.327619916369 280.682848320633 302.474964572075 289.373533029547 36.4337115568273 36.0054821014404 32.9915610798951
"1966-12-01" 65 159 297.472754227488 296.402215202487 298.648731580204 284.648527281399 280.28383473881 302.555470402079 288.480173912701 36.4887059194321 36.0203774100856 32.938017482979
"1967-01-01" 65 159 297.17752251876 295.471917350925 297.790223002508 283.436126860813 278.038221765737 302.13765882908 287.640056260523 36.4832588393113 36.110887025532 33.0373000782323
"1967-02-01" 65 159 296.855305240029 295.114472805724 297.18520869699 283.032782154494 277.047770891033 301.919644463331 287.101216898416 36.5019957908027 36.0703768479197 32.9535670873538
"1967-03-01" 73 175 297.584184987921 295.464334168726 297.118535641041 282.816049806712 276.854315335633 301.969717040098 287.016770106812 36.5637466515779 36.021107984844 32.951393178051
"1967-04-01" 109 250 298.002390650699 295.616755935773 297.413976295903 282.703536759562 277.230575811668 302.326542216136 287.38569459483 36.621824428953 36.1571306329024 32.8979524071537
"1967-05-01" 127 332 299.709798391242 296.884417060281 298.044808738049 283.584968427718 278.278291921147 302.719189464598 288.179312825275 36.6227549423311 36.0869224749113 32.8349839205766
"1967-06-01" 174 366 301.055405948037 297.427626089498 298.769161473304 285.797827168681 280.120901264128 302.225868225098 289.2975185183 36.463285459708 36.174982874017 32.8171713878069
"1967-07-01" 336 524 302.203494744552 298.377600845025 299.032186049419 288.146234920369 285.091920821393 301.979047846973 290.852433987375 36.4939806746663 36.2189661728708 32.783247104727
"1967-08-01" 409 661 302.190405112819 299.318611570605 299.558872486065 290.996831890758 286.947193083216 301.802250625496 291.878661500867 36.4670536609982 35.9616388822857 32.7579085949444
"1967-09-01" 350 576 301.614999389648 299.56623921297 300.002912655315 290.804696862773 285.919375685395 301.76543105276 291.595819774063 36.4456973162916 36.0220018286454 32.7706376861775
"1967-10-01" 281 476 300.928342156661 299.262762409651 300.614226763852 288.638850223168 282.969231652432 301.951481811982 290.742967244097 36.4014641160172 36.018833140323 32.8400460681314
"1967-11-01" 213 355 298.94330299779 298.097687805591 300.29244629058 286.483968756883 281.126418692167 302.127647571994 289.693850489806 36.3873968143734 36.0548478979813 32.920994488161
"1967-12-01" 104 229 298.922340473376 296.893500254106 299.217309395818 284.219479334691 279.621412058346 301.95628288097 288.562563180299 36.4220702846442 36.0177783564517 32.9527653651451
"1968-01-01" 65 206 297.831219000565 296.185176345929 297.745500639257 283.364539252387 278.016941633381 301.847303921119 287.364358769443 36.3773950340782 36.0143006977282 33.0370929743322
"1968-02-01" 65 161 296.895350566663 295.732326253255 297.171180928991 282.796000770075 277.613464730685 301.700168408846 287.019579469617 36.4436328145118 36.0482686896073 33.0623180142683
"1968-03-01" 65 159 296.487959851717 295.887073625837 297.256057957376 282.990828379667 277.254602150839 301.807881577571 287.046175351484 36.4227246290288 36.062382326628 32.8942233792585
"1968-04-01" 87 184 298.02128633198 295.957149292823 297.633401210446 283.419203573198 277.217039139544 302.154808962256 287.385209835548 36.3710196535679 36.1358810023258 32.9130722982176
"1968-05-01" 146 266 299.754456048263 296.787038914687 298.013703966822 284.673739811279 278.584349335217 301.774907047587 288.049034163215 36.4192393324196 36.0197213223106 32.7799966189003
"1968-06-01" 143 292 301.039107633892 297.392871716558 298.971417869819 287.032333905424 279.384683327597 302.293967971228 289.300269710237 36.483546175773 36.1288224471243 32.7682495148819
"1968-07-01" 307 523 301.878944637901 298.735811111554 299.575324609163 288.836946553852 282.697955147165 302.737181814093 290.772584550594 36.3985540436441 36.0302969882363 32.8239202230526
"1968-08-01" 652 904 302.141729575709 299.776605847417 299.802648607139 290.553648333447 283.972151209096 302.380761225421 291.605207866196 36.4806167068636 36.1142963007877 32.7305810779679
"1968-09-01" 738 1002 301.962404431795 300.071564343511 300.498560989029 290.610613821355 283.849958325996 302.411210081631 291.564800490642 36.62443374185 36.1478955319053 32.7700975016377
"1968-10-01" 495 745 300.87330964741 299.361854688164 301.153495565714 288.483822697628 282.453192163686 302.449762502111 290.813489353453 36.5067708961379 36.2475835900558 32.8539946288809
"1968-11-01" 187 412 299.871527099609 298.633459015931 300.053160672754 286.639429652276 280.369341490699 302.498783025526 289.375023055677 36.4228419406419 36.1483342622456 32.8497991293026
"1968-12-01" 123 296 298.493808465255 297.234647125452 299.743007282947 284.518240958699 278.097053777976 302.325572881483 288.630084959954 36.579688604173 36.0846409044768 32.7867773255306
"1969-01-01" 87 242 297.449546733655 296.561213279257 297.866367470485 283.12356061287 277.553001528881 301.991369433869 287.4690519427 36.5961015403392 36.0202489150198 32.8333029201375
"1969-02-01" 107 244 297.524421611585 296.317911327129 297.655687293034 282.302956399238 276.492841751849 301.792212579483 287.146002750454 36.7160066678123 35.9259737115157 32.8930724287903
"1969-03-01" 67 180 297.489784321032 295.823583361567 297.844760987239 282.13356729131 277.20346869797 301.976426031356 287.186429924019 36.6419753061105 35.8921421051025 32.8899644184271
"1969-04-01" 129 288 299.462339381168 296.430067080543 298.318975530403 282.638517667603 277.047955497367 302.618502050414 287.556397142055 36.595566283375 35.9706750167044 32.8736926248022
"1969-05-01" 321 502 300.394027388723 296.689534048483 298.8949593496 284.011522232992 278.213763877994 302.826828232385 288.422922548907 36.4243044069766 36.0989101610686 32.8864625895992
"1969-06-01" 453 636 301.874664146022 297.989178549838 299.418472527124 286.272257082102 280.098712608462 302.676174536684 289.604366841081 36.4307175533767 36.0261096753572 32.8517333294819
"1969-07-01" 638 865 303.052147795025 298.986256460592 299.743494919326 288.440174767034 283.141065128514 302.356563424706 290.950095929072 36.3706407817817 35.9146026410555 32.8508705942587
"1969-08-01" 734 950 302.868217066715 299.148503268495 300.480575134771 289.145472841279 285.102643497655 301.92469644188 291.83525065473 36.3738589431887 35.6675972587184 32.7784384415913
"1969-09-01" 694 925 302.341095291941 299.005689265452 300.591319594493 289.345360447518 284.572013980053 302.0978223184 291.503254243326 36.3656266272431 35.8736379322253 32.8144531218369
"1969-10-01" 615 814 301.85090637207 299.168799949179 300.499498024722 288.415833632942 281.085149796283 302.5412267814 290.350083359395 36.3482962931387 35.7792922371312 32.840246023428
"1969-11-01" 275 508 299.945474564402 297.954486208546 300.154069804493 286.67217430507 279.844849883533 302.64747487692 289.406160408012 36.4061276047032 35.9044195877878 32.8886187191231
"1969-12-01" 132 232 298.011825722142 296.594380779656 299.450778655342 285.146638683616 279.305042329382 302.616570264773 288.497787454073 36.4896796750732 36.0491910030967 32.8912874003548
"1970-01-01" 82 288 297.011163972553 296.116969309697 298.258029726739 283.664322380205 278.505329194616 302.346774280519 287.46862520677 36.461166198065 36.0999063190661 32.9160253325505
"1970-02-01" 65 194 296.85208242316 295.322844130328 297.965862494659 283.082262940668 276.926797460337 302.446548117731 287.063347595768 36.4089161329289 35.9597868066085 32.8391822606177
"1970-03-01" 73 227 296.960192871094 295.252941936052 298.044745028575 283.176403646643 276.978526131051 302.170065628855 287.121474810982 36.3903630161866 35.9816870639199 32.8482595130579
"1970-04-01" 143 267 297.61056068822 295.436370185281 298.294625480846 283.381208834166 277.754447561796 302.114464035608 287.601100255499 36.3643984804289 36.0681396283601 32.8417853866248
"1970-05-01" 141 319 299.500889185855 296.524149452261 298.757393807932 284.406281023674 278.849435024574 302.380171123304 288.328451651797 36.495469741357 36.1340211366352 32.8839082227615
"1970-06-01" 211 417 301.315054642527 297.487667659837 299.06696182545 286.070984544643 280.364463806152 302.285629616644 289.464590530933 36.4941883416011 36.2372505187988 32.7717886176671
"1970-07-01" 421 729 301.972770289371 298.716693032193 299.562441392594 288.11868265889 283.06876798536 302.091467090119 290.700365719214 36.3811758052988 36.2281967564633 32.7221369197713
"1970-08-01" 604 922 302.439508377878 299.435771916188 299.867993664786 289.321913534136 285.394914971023 302.019814627511 291.63429305431 36.3325917493499 36.0923206329346 32.8176374387978
"1970-09-01" 772 1094 302.821948884663 299.765254014203 300.631469821396 289.800311593076 284.69207400963 302.301041796691 291.62323451047 36.3290633130025 35.9933064310174 32.8283992881206
"1970-10-01" 419 688 301.339662893195 298.771985153925 300.330986236326 289.14484502941 282.634828035949 302.519156663938 290.494516522887 36.3273189885138 35.9756484583804 32.8718374008761
"1970-11-01" 142 264 300.267014513518 297.885914414594 299.697743379677 286.899844699436 280.892769485223 302.583535732183 289.32428223148 36.4391228383743 35.9644116050319 32.7486910147849
"1970-12-01" 65 159 298.213807276676 296.182457956327 298.8014451638 284.820579718595 278.457383077653 302.21542633745 288.260039201412 36.4366775980828 35.9605510912443 32.7620099701889
"1971-01-01" 65 194 297.910476202714 295.695621910874 298.417833270161 283.180650954618 277.306893895884 302.070117462847 287.496720863181 36.4070968144322 35.9691111514443 32.9389060607202
"1971-02-01" 65 176 297.423086226614 295.109099635948 297.516246883376 282.794671711835 276.791612843998 301.962220672378 286.934757665229 36.4070500592431 35.8434374558298 32.9156898764235
"1971-03-01" 107 264 297.748785400391 295.395374988374 298.14838655518 282.499995090871 276.53560350762 301.845073097631 287.080079913644 36.5084746846321 35.8550745110763 33.1142302366038
"1971-04-01" 109 267 298.770347514905 295.712443158416 298.116730798469 282.769494608662 277.168243908491 302.023538403045 287.459907683865 36.476256467266 35.8892742357756 32.9985348114722
"1971-05-01" 154 289 299.698264995374 296.015007382347 298.330204026606 283.842769388733 278.855378447986 302.138972519036 288.259990809691 36.4705919552043 36.1530260989541 33.0030072087277
"1971-06-01" 264 469 301.525389018812 297.157281577182 298.812549294708 285.843868223984 280.631013213611 302.090623267611 289.408542782879 36.4143774427217 36.0749038093968 32.8952851271748
"1971-07-01" 312 504 302.004540533768 297.679548863002 299.016444119109 288.290728061353 283.936023399478 301.92893809842 290.886270273752 36.4256085788502 35.9658688193873 32.8652615333671
"1971-08-01" 526 715 302.397165720086 298.508553682704 299.729691945817 290.54416095993 286.233222210994 301.56638978657 291.78397977124 36.4169429214199 36.053162203337 32.8940291175399
"1971-09-01" 425 673 301.914919080232 299.392814127604 299.868526897347 289.257043588616 285.500484028801 302.01236598653 291.484599840485 36.4095303165985 35.9022889388235 32.9386318706557
"1971-10-01" 249 530 301.155064954256 298.959035901958 300.131155465685 287.384542487352 281.753945772765 301.854353596393 290.451527397102 36.3636615668059 35.98605200115 33.0388513220286
"1971-11-01" 128 304 300.147708932977 298.264293810786 299.428354209962 285.413348500013 279.854874407659 302.213830130441 289.484690133178 36.3984737628372 35.9426612854004 33.0406170966811
"1971-12-01" 70 168 299.236253597862 296.65616363733 298.455895214662 284.335983251062 278.625019136022 302.269098955886 288.255904140261 36.3923717676747 35.7111342179148 33.0300587105316
"1972-01-01" 91 219 298.263311285722 295.705548303306 298.162611217511 283.186030247121 277.715727509045 302.026139567669 287.56243342681 36.393876023515 35.8826917949476 32.9541208384247
"1972-02-01" 69 174 297.371190442537 295.041874601403 297.167563827828 282.551253639841 276.913928422772 301.948025294713 286.900869588093 36.4320520784018 36.0173996774774 32.9784204347019
"1972-03-01" 82 189 298.4115592555 295.444510863427 297.761502206066 282.562605622198 276.488768780818 302.022789632467 287.048288028406 36.4915068086698 35.950317182039 32.9702734148522
"1972-04-01" 125 331 299.551668829667 296.088745158708 297.712995701061 283.015387641059 276.317706498943 302.210219304364 287.347381739314 36.4798065440892 35.9878516347785 32.994406034302
"1972-05-01" 164 390 300.213826229698 296.251688473241 298.158015182998 284.150347556245 277.256206825131 302.224726110473 288.17468918784 36.4552141232133 36.0355582387824 32.9281549343027
"1972-06-01" 172 365 300.698191753187 297.157469955756 298.619028701924 286.276824951172 279.424757660412 301.951788536588 289.186147601079 36.4402076709585 36.1442364742881 32.8777747177959
"1972-07-01" 299 592 301.345369680304 298.583538486195 299.369292549053 288.38162879248 282.390590605189 301.738697539595 290.742666579877 36.4644056188649 35.6919584575452 32.7616098508313
"1972-08-01" 351 635 301.793853438528 299.504045385244 299.72419134677 290.22186264114 283.877061312316 301.59850529262 291.627108484981 36.4232509721365 35.981779058356 32.7710260293179
"1972-09-01" 371 672 302.067097232216 299.837986620429 300.331675357001 290.209723679778 284.768902387775 301.331835065569 291.501108018581 36.3713168981835 35.9349039378919 32.8100870047043
"1972-10-01" 385 706 301.576682642887 299.447402518136 300.148569869284 288.774829061075 282.095026235111 301.973574932357 290.367635797998 36.3470776501824 35.9736934461092 32.8644133357464
"1972-11-01" 201 530 300.697791972913 298.748260165883 299.453649583702 286.845909814534 279.652608777656 302.442274624244 289.232677564976 36.4723475728993 36.0476395054867 32.9483643653579
"1972-12-01" 93 399 299.671545410156 297.605912687341 298.389160744221 285.274276708094 278.240679381324 302.288648562324 288.136999106047 36.4620601700479 36.0417052620336 32.9345889336632
"1973-01-01" 73 313 298.033999312551 296.328640394146 297.536187323078 283.983730993065 276.682225211722 301.74486822831 287.22268502196 36.4600879251352 36.002745658473 32.9310879430565
"1973-02-01" 65 292 297.201406378495 295.886253595677 296.998903529402 283.031480324209 276.259855551798 301.719376413446 286.727699837584 36.5082920956563 36.0492799457751 32.9509790588176
"1973-03-01" 139 346 297.450413272255 295.12838807398 297.721468055967 282.942389897842 276.505183110472 302.188858835321 287.012199612375 36.5091578907222 36.1764976903012 32.9437587794973
"1973-04-01" 155 378 298.691656012284 295.4923811932 297.724104725403 283.475171242583 276.881398560571 302.425538256652 287.323679212741 36.5608370512059 36.1524875841643 32.8665033280355
"1973-05-01" 147 359 299.60387460809 295.793217997648 298.319918445803 284.548311148117 278.681393857862 302.443848574072 288.186239786907 36.48643651115 36.1983546608373 32.8435885269646
"1973-06-01" 300 478 301.287913754112 296.96248791753 299.179949791851 286.127348993153 280.473305498967 302.382215456855 289.540749873135 36.4641103609097 36.0958050577264 32.9024967554197
"1973-07-01" 517 712 302.724056524979 298.371561437075 299.316580384173 287.854435099891 284.930409665968 302.119799449032 290.93575379217 36.4249390472505 35.8878670140317 32.895247391405
"1973-08-01" 564 756 302.355850540964 299.125009425157 299.866799287577 289.307550129803 286.529384675573 301.960733456719 291.762286266315 36.3715157073603 36.0677596644351 32.9043060321713
"1973-09-01" 526 708 302.114115343596 298.72240206141 300.217192617242 289.922285342493 284.980522405906 302.160619119056 291.707391886024 36.3131723674751 36.0318351544832 32.8956452238421
"1973-10-01" 275 437 301.650979453639 298.45695057564 300.007210285194 288.467784723437 282.275637016922 302.076698188495 290.45534297947 36.4315459326847 36.2035376699347 32.9241813956999
"1973-11-01" 165 340 301.18714647795 297.97752369991 299.270754039473 286.146595665471 279.749069964299 302.408359269451 289.168138216293 36.4401601710136 36.3869721663626 33.00942818561
"1973-12-01" 65 276 299.083755653783 296.89100354253 298.583779116311 284.116207799706 278.777544490627 302.113292550682 288.323989158239 36.5433818360613 36.3767129596911 32.9177852396546
"1974-01-01" 89 279 297.962425633481 296.299985218697 297.733055802293 283.283381928654 277.620349571353 301.865410367349 287.426619933283 36.5141233227558 36.3169299075478 32.9763803276454
"1974-02-01" 81 192 297.787083997224 295.530118399899 296.937254095463 282.776085798222 276.354426524678 301.852974454263 286.86850480217 36.4430075407512 36.0687383952894 32.9125562164914
"1974-03-01" 75 179 297.848497410824 295.432365199498 296.920987334883 282.605915025297 276.213884822658 301.928683517571 286.784351587824 36.452741116104 36.049618389732 32.9222921083618
"1974-04-01" 71 194 298.683949520713 296.529115222749 297.520358961069 283.045231605644 276.209634624544 302.293236352447 287.361749501147 36.4483585647831 36.0293323115299 32.9258167652744
"1974-05-01" 133 346 300.259494339792 297.460029612431 297.685583822323 284.102899149678 277.095561668521 302.310267398232 288.115398204915 36.5031127078538 36.0302743409809 32.9655038254771
"1974-06-01" 209 372 301.250429494757 297.522325456061 298.222137337371 286.079457094816 279.184608334401 301.987645486244 289.205423142663 36.4690132218491 35.8886001787688 32.9102013020175
"1974-07-01" 254 450 301.427091578433 298.452379748286 298.843271903921 288.169193552501 281.735425605149 301.902689768856 290.714409515289 36.4983516503541 35.7190907930073 32.841880323875
"1974-08-01" 315 518 301.64083412572 298.986100966265 299.468220352163 290.320019521128 284.366370529425 301.842090864827 291.502344180258 36.4084519392095 35.8575912475586 32.9032587143121
"1974-09-01" 362 494 301.671018419768 299.089987826185 299.84414693715 290.869374188222 284.29678557349 302.211348397391 291.314114862386 36.4415415479494 35.9659274653385 32.9343792961209
"1974-10-01" 150 261 300.021196385434 298.590096236248 299.884021823046 289.451488994643 282.178849892538 302.758557025651 290.257260718831 36.4071183755964 36.0412747232537 32.9951380449741
